Source IP,Source Mac,Dest IP,Dest Mac,Packet Size,Attack Category
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.115,00:0a:f5:97:7b:2c,255.255.255.255,ff:ff:ff:ff:ff:ff,100,0
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.97,00:0a:f5:97:7b:2c,1400,1
192.168.15.97,00:0a:f5:97:7b:2c,192.168.15.115,00:0c:29:31:41:ea,56,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,32,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,2
192.168.15.221,02:cb:87:d7:e5:2b,192.168.15.115,00:0c:29:31:41:ea,1400,1
192.168.15.115,00:0c:29:31:41:ea,192.168.15.221,02:cb:87:d7:e5:2b,1400,1
